Incident Number,Close Code
22057098,ADVI
22057155,ADVI
22057307,ADVI
22057334,ADVI
22057363,ADVI
22057689,ADVI
22057840,ADVI
22057879,ADVI
22057888,ADVI
22057985,ADVI
22058034,ADVI
22058202,ADVI
22058351,ADVI
22058769,ADVI
22058809,ADVI
22058813,ADVI
22058847,ADVI
22058917,ADVI
22058938,ADVI
22058988,ADVI
22058995,ADVI
22059102,ADVI
22059119,ADVI
22059358,ADVI
22059384,ADVI
22059410,ADVI
22059426,ADVI
22059454,ADVI
22059462,ADVI
22059505,ADVI
22059509,ADVI
22059689,ADVI
22059784,ADVI
22059849,ADVI
22059906,ADVI
22059934,ADVI
22060074,ADVI
22060166,ADVI
22060426,ADVI
22060493,ADVI
22060606,ADVI
22060725,ADVI
22060754,ADVI
22060856,ADVI
22060885,ADVI
22060888,ADVI
22061080,ADVI
22061098,ADVI
22061112,ADVI
22061121,ADVI
22061247,ADVI
22061252,ADVI
22061414,ADVI
22061675,ADVI
22061735,ADVI
22061776,ADVI
22061826,ADVI
22061829,ADVI
22061869,ADVI
22062023,ADVI
22062042,ADVI
22062167,ADVI
22062181,ADVI
22062255,ADVI
22062369,ADVI
22062399,ADVI
22062665,ADVI
22062669,ADVI
22062864,ADVI
22062908,ADVI
22062933,ADVI
22063016,ADVI
22063028,ADVI
22063123,ADVI
22063282,ADVI
22063288,ADVI
22063290,ADVI
22063334,ADVI
22063476,ADVI
22063861,ADVI
22063868,ADVI
22063884,ADVI
22064511,ADVI
22064669,ADVI
22064831,ADVI
22065140,ADVI
22065227,ADVI
22065391,ADVI
22065519,ADVI
22065739,ADVI
22065791,ADVI
22065963,ADVI
22065991,ADVI
22066182,ADVI
22066189,ADVI
22066270,ADVI
22066279,ADVI
22066295,ADVI
22066384,ADVI
22066460,ADVI
22066508,ADVI
22066517,ADVI
22066561,ADVI
22066598,ADVI
22066615,ADVI
22066625,ADVI
22066654,ADVI
22066855,ADVI
22066936,ADVI
22066972,ADVI
22067068,ADVI
22067490,ADVI
22067523,ADVI
22067543,ADVI
22067545,ADVI
22067557,ADVI
22067735,ADVI
22067763,ADVI
22067789,ADVI
22067875,ADVI
22068049,ADVI
22068164,ADVI
22068194,ADVI
22068237,ADVI
22068243,ADVI
22068257,ADVI
22068270,ADVI
22068320,ADVI
