Incident Number,Close Code
20097832,ADVI
20097984,ADVI
20097999,ADVI
20098004,ADVI
20098181,ADVI
20098193,ADVI
20098196,ADVI
20098274,ADVI
20098279,ADVI
20098459,ADVI
20098472,ADVI
20098536,ADVI
20098583,ADVI
20098636,ADVI
20098673,ADVI
20098816,ADVI
20098944,ADVI
20099046,ADVI
20099080,ADVI
20099237,ADVI
20099280,ADVI
20099536,ADVI
20099575,ADVI
20099687,ADVI
20099690,ADVI
20099785,ADVI
20099796,ADVI
20099825,ADVI
20099987,ADVI
20099995,ADVI
20100023,ADVI
20100113,ADVI
20100150,ADVI
20100182,ADVI
20100434,ADVI
20100502,ADVI
20100542,ADVI
20100602,ADVI
20100641,ADVI
20100731,ADVI
20100757,ADVI
20100759,ADVI
20100787,ADVI
20100803,ADVI
20100833,ADVI
20100922,ADVI
20101035,ADVI
20101077,ADVI
20101104,ADVI
20101140,ADVI
20101208,ADVI
20101246,ADVI
20101275,ADVI
20101390,ADVI
20101586,ADVI
20101630,ADVI
20101657,ADVI
20101669,ADVI
20101822,ADVI
20102223,ADVI
20102236,ADVI
20102270,ADVI
20102471,ADVI
20102473,ADVI
20102503,ADVI
20102507,ADVI
20102526,ADVI
20102543,ADVI
20102556,ADVI
20102596,ADVI
20102667,ADVI
20102683,ADVI
20102704,ADVI
20102764,ADVI
20102857,ADVI
20102878,ADVI
20102914,ADVI
20103110,ADVI
20103118,ADVI
20103132,ADVI
20103284,ADVI
20103299,ADVI
20103309,ADVI
20103372,ADVI
20103428,ADVI
20103446,ADVI
20103453,ADVI
20103537,ADVI
20103673,ADVI
20103739,ADVI
20103780,ADVI
20103919,ADVI
20104067,ADVI
20104171,ADVI
20104226,ADVI
20104322,ADVI
20104437,ADVI
20104528,ADVI
20104594,ADVI
20104633,ADVI
20104787,ADVI
20104937,ADVI
20104983,ADVI
20105002,ADVI
20105112,ADVI
20105124,ADVI
20105129,ADVI
20105150,ADVI
20105163,ADVI
20105174,ADVI
20105273,ADVI
20105316,ADVI
20105356,ADVI
20105500,ADVI
20105531,ADVI
20105669,ADVI
20105946,ADVI
20105968,ADVI
20106019,ADVI
20106141,ADVI
20106256,ADVI
20106349,ADVI
20106396,ADVI
20106406,ADVI
20106529,ADVI
20106578,ADVI
20106663,ADVI
20106694,ADVI
20106744,ADVI
20106749,ADVI
20106782,ADVI
20106789,ADVI
20106833,ADVI
20106874,ADVI
20106906,ADVI
20106914,ADVI
20106980,ADVI
20107164,ADVI
20107188,ADVI
20107261,ADVI
20107278,ADVI
20107292,ADVI
20107302,ADVI
20107331,ADVI
20107453,ADVI
20107479,ADVI
20107564,ADVI
20107607,ADVI
20107669,ADVI
20107675,ADVI
20107721,ADVI
20107765,ADVI
