Incident Number,Close Code
15035424,ADVI
15035653,ADVI
15035734,ADVI
15036196,ADVI
15036252,ADVI
15036289,ADVI
15036338,ADVI
15036345,ADVI
15036349,ADVI
15036474,ADVI
15036569,ADVI
15036571,ADVI
15036592,ADVI
15036616,ADVI
15036707,ADVI
15036847,ADVI
15036848,ADVI
15036920,ADVI
15036937,ADVI
15037172,ADVI
15037174,ADVI
15037435,ADVI
15037559,ADVI
15037632,ADVI
15037663,ADVI
15037676,ADVI
15037744,ADVI
15037769,ADVI
15037844,ADVI
15037994,ADVI
15038030,ADVI
15038067,ADVI
15038093,ADVI
15038162,ADVI
15038279,ADVI
15038446,ADVI
15038479,ADVI
15038598,ADVI
15038626,ADVI
15038664,ADVI
15038703,ADVI
15039067,ADVI
15039122,ADVI
15039157,ADVI
15039233,ADVI
15039251,ADVI
15039274,ADVI
15039347,ADVI
15039361,ADVI
15039577,ADVI
15039617,ADVI
15039654,ADVI
15039790,ADVI
15039794,ADVI
15039815,ADVI
15039822,ADVI
15039900,ADVI
15039911,ADVI
15039987,ADVI
15040023,ADVI
15040095,ADVI
15040148,ADVI
15040314,ADVI
15040363,ADVI
15040552,ADVI
15040603,ADVI
15040762,ADVI
15040779,ADVI
15040947,ADVI
15040954,ADVI
15041131,ADVI
15041425,ADVI
15041565,ADVI
15041591,ADVI
15041614,ADVI
15041690,ADVI
15041720,ADVI
15041819,ADVI
15041837,ADVI
15041850,ADVI
15042145,ADVI
15042289,ADVI
15042334,ADVI
15042338,ADVI
15042340,ADVI
15042591,ADVI
15042614,ADVI
15042734,ADVI
15042788,ADVI
15042844,ADVI
15042857,ADVI
15042991,ADVI
15043143,ADVI
15043144,ADVI
15043171,ADVI
15043325,ADVI
15043342,ADVI
15043348,ADVI
15043366,ADVI
15043387,ADVI
15043470,ADVI
15043479,ADVI
15043756,ADVI
15043996,ADVI
15044294,ADVI
15044444,ADVI
15044769,ADVI
15045008,ADVI
15045061,ADVI
15045080,ADVI
15045084,ADVI
15045137,ADVI
15045168,ADVI
15045179,ADVI
15045180,ADVI
15045208,ADVI
15045255,ADVI
15045304,ADVI
15045309,ADVI
15045354,ADVI
15045543,ADVI
15045798,ADVI
15045963,ADVI
15045989,ADVI
15046038,ADVI
15046094,ADVI
15046112,ADVI
15046142,ADVI
15046189,ADVI
15046358,ADVI
15046364,ADVI
15046843,ADVI
15046999,ADVI
15047034,ADVI
15047236,ADVI
15047254,ADVI
15047268,ADVI
15047446,ADVI
15047449,ADVI
15047502,ADVI
15047635,ADVI
15047649,ADVI
15047650,ADVI
15047655,ADVI
15047698,ADVI
15048320,ADVI
15048454,ADVI
15048565,ADVI
15048570,ADVI
15048577,ADVI
15048634,ADVI
15048664,ADVI
15048801,ADVI
15048819,ADVI
15048821,ADVI
15048834,ADVI
15048945,ADVI
15049056,ADVI
15049137,ADVI
15049191,ADVI
15049220,ADVI
15049415,ADVI
15049597,ADVI
15049848,ADVI
15049863,ADVI
15049925,ADVI
15049945,ADVI
15049978,ADVI
15050010,ADVI
15050143,ADVI
15050238,ADVI
15050252,ADVI
15050282,ADVI
15050332,ADVI
15050596,ADVI
15050745,ADVI
15050783,ADVI
15050937,ADVI
15051039,ADVI
15051050,ADVI
15051056,ADVI
15051130,ADVI
15051180,ADVI
15051208,ADVI
15051489,ADVI
15051573,ADVI
15051620,ADVI
15051629,ADVI
15051654,ADVI
15051752,ADVI
15051810,ADVI
15051815,ADVI
15052151,ADVI
15052208,ADVI
15052384,ADVI
15052464,ADVI
15052484,ADVI
15052496,ADVI
15052596,ADVI
15052599,ADVI
15052643,ADVI
15052832,ADVI
15052838,ADVI
15052918,ADVI
15052929,ADVI
15052964,ADVI
15052979,ADVI
15053068,ADVI
15053103,ADVI
15053181,ADVI
15053263,ADVI
15053300,ADVI
15053369,ADVI
15053801,ADVI
15053959,ADVI
15053982,ADVI
15054010,ADVI
15054023,ADVI
15054045,ADVI
15054064,ADVI
15054082,ADVI
15054083,ADVI
15054101,ADVI
15054146,ADVI
15054367,ADVI
15054459,ADVI
15054558,ADVI
15054701,ADVI
15054802,ADVI
15054807,ADVI
15054847,ADVI
15054994,ADVI
15055014,ADVI
15055683,ADVI
15055699,ADVI
15056035,ADVI
15056134,ADVI
15056162,ADVI
15056190,ADVI
15056294,ADVI
15056405,ADVI
15056414,ADVI
15056437,ADVI
15056474,ADVI
15056486,ADVI
15056501,ADVI
15056520,ADVI
15056678,ADVI
15056799,ADVI
15057021,ADVI
15057041,ADVI
15057140,ADVI
15057469,ADVI
15057497,ADVI
15057554,ADVI
15057636,ADVI
15057792,ADVI
15057973,ADVI
15058019,ADVI
15058029,ADVI
15058062,ADVI
15058105,ADVI
15058119,ADVI
15058122,ADVI
15058215,ADVI
15058267,ADVI
15058328,ADVI
15058340,ADVI
15058400,ADVI
15058412,ADVI
15058472,ADVI
15058828,ADVI
15058951,ADVI
15058960,ADVI
15059134,ADVI
15059145,ADVI
15059185,ADVI
15059378,ADVI
15059423,ADVI
15059744,ADVI
15059906,ADVI
15059986,ADVI
15060024,ADVI
15060293,ADVI
15060504,ADVI
15060506,ADVI
15060508,ADVI
15060553,ADVI
15060576,ADVI
15060658,ADVI
15060696,ADVI
15060698,ADVI
15060754,ADVI
15060779,ADVI
15060805,ADVI
15060873,ADVI
15061276,ADVI
15061375,ADVI
15061389,ADVI
15061441,ADVI
15061521,ADVI
15061553,ADVI
15061642,ADVI
15062153,ADVI
15062187,ADVI
15062193,ADVI
15062194,ADVI
15062218,ADVI
15062241,ADVI
15062318,ADVI
15062391,ADVI
15062609,ADVI
15062688,ADVI
15062705,ADVI
15062742,ADVI
15063107,ADVI
15063130,ADVI
15063131,ADVI
15063283,ADVI
15063330,ADVI
15063426,ADVI
15063556,ADVI
15063805,ADVI
15063819,ADVI
15063891,ADVI
15063986,ADVI
15063994,ADVI
15064093,ADVI
15064286,ADVI
15064310,ADVI
15064399,ADVI
15064471,ADVI
15064530,ADVI
15064585,ADVI
15064666,ADVI
15064958,ADVI
15064980,ADVI
15064991,ADVI
15065023,ADVI
15065063,ADVI
15065094,ADVI
15065117,ADVI
15065123,ADVI
15065134,ADVI
15065181,ADVI
15065572,ADVI
15065580,ADVI
15065659,ADVI
15065661,ADVI
15065699,ADVI
15065857,ADVI
15065918,ADVI
15066001,ADVI
15066023,ADVI
15066074,ADVI
15066117,ADVI
15066264,ADVI
15066293,ADVI
15066498,ADVI
15066518,ADVI
15066527,ADVI
15066583,ADVI
15066632,ADVI
15066645,ADVI
15066936,ADVI
15066972,ADVI
15066986,ADVI
15066993,ADVI
15067183,ADVI
15067290,ADVI
15067487,ADVI
15067762,ADVI
15067767,ADVI
15067895,ADVI
15067918,ADVI
15067997,ADVI
15068032,ADVI
15068212,ADVI
15068251,ADVI
15068336,ADVI
15068574,ADVI
15068657,ADVI
15068756,ADVI
15068760,ADVI
15068766,ADVI
15069100,ADVI
15069253,ADVI
15069540,ADVI
15069631,ADVI
15069652,ADVI
15070164,ADVI
15070263,ADVI
15070332,ADVI
15070354,ADVI
15070438,ADVI
15070449,ADVI
15070486,ADVI
15070490,ADVI
15070496,ADVI
15070513,ADVI
15070538,ADVI
15070552,ADVI
15070577,ADVI
15070583,ADVI
15070596,ADVI
15070680,ADVI
15070717,ADVI
15070789,ADVI
15071167,ADVI
15071205,ADVI
15071350,ADVI
15071393,ADVI
15071486,ADVI
15071516,ADVI
15071529,ADVI
15071553,ADVI
15071662,ADVI
15071676,ADVI
15071697,ADVI
15071719,ADVI
15071917,ADVI
15071926,ADVI
15071966,ADVI
15071986,ADVI
15072201,ADVI
15072225,ADVI
15072319,ADVI
15072569,ADVI
15072693,ADVI
15072813,ADVI
15072840,ADVI
15072867,ADVI
15073050,ADVI
15073449,ADVI
15073451,ADVI
15073484,ADVI
15073578,ADVI
15073669,ADVI
15073693,ADVI
15073806,ADVI
15073813,ADVI
15073831,ADVI
15073855,ADVI
15073861,ADVI
15073952,ADVI
15073961,ADVI
15074128,ADVI
15074265,ADVI
15074294,ADVI
15074390,ADVI
15074460,ADVI
15074464,ADVI
15074467,ADVI
15074486,ADVI
15074528,ADVI
15074595,ADVI
15074635,ADVI
15074650,ADVI
15074751,ADVI
15074787,ADVI
15075373,ADVI
15075377,ADVI
15075417,ADVI
15075454,ADVI
15075505,ADVI
15075622,ADVI
15075785,ADVI
15076010,ADVI
15076077,ADVI
15076192,ADVI
15076289,ADVI
15076307,ADVI
15076313,ADVI
15076330,ADVI
15076528,ADVI
15076636,ADVI
15076755,ADVI
15076787,ADVI
15076825,ADVI
15076933,ADVI
15077074,ADVI
15077233,ADVI
15077242,ADVI
15077259,ADVI
15077375,ADVI
15077487,ADVI
15077508,ADVI
15077642,ADVI
15077738,ADVI
15077895,ADVI
15078431,ADVI
15078455,ADVI
15078649,ADVI
15078781,ADVI
15078811,ADVI
15079004,ADVI
15079221,ADVI
15079248,ADVI
15079267,ADVI
15079291,ADVI
15079497,ADVI
15079500,ADVI
15079592,ADVI
15079598,ADVI
15079938,ADVI
15079946,ADVI
15080065,ADVI
15080122,ADVI
15080131,ADVI
15080138,ADVI
15080141,ADVI
15080162,ADVI
15080233,ADVI
15080238,ADVI
15080266,ADVI
15080267,ADVI
15080307,ADVI
15080569,ADVI
15080700,ADVI
15080984,ADVI
15081063,ADVI
15081184,ADVI
15081297,ADVI
15081336,ADVI
15081389,ADVI
15081471,ADVI
15081798,ADVI
15081894,ADVI
15081906,ADVI
15082128,ADVI
15082167,ADVI
15082170,ADVI
15082278,ADVI
15082284,ADVI
15082508,ADVI
15082552,ADVI
15082626,ADVI
15082672,ADVI
15082703,ADVI
15082769,ADVI
15082776,ADVI
15082871,ADVI
15082989,ADVI
15083023,ADVI
15083026,ADVI
15083358,ADVI
15083625,ADVI
15083648,ADVI
15083871,ADVI
15083909,ADVI
15084041,ADVI
15084058,ADVI
15084098,ADVI
15084126,ADVI
15084256,ADVI
15084270,ADVI
15084306,ADVI
15084307,ADVI
15084341,ADVI
15084349,ADVI
15084468,ADVI
15084612,ADVI
15084629,ADVI
15085159,ADVI
15085191,ADVI
15085211,ADVI
15085293,ADVI
15085388,ADVI
15085412,ADVI
15085459,ADVI
15086012,ADVI
15086104,ADVI
15086149,ADVI
15086311,ADVI
15086383,ADVI
15086455,ADVI
15086997,ADVI
15087339,ADVI
15087583,ADVI
15087619,ADVI
15087628,ADVI
15087789,ADVI
15087873,ADVI
15087888,ADVI
15088007,ADVI
15088663,ADVI
15088679,ADVI
15088706,ADVI
15088728,ADVI
15088836,ADVI
15088893,ADVI
